"country","date","year","type","actor1","actor2","region","location","lat","lng","source","source_scale","notes","incident_fatalities","region_fatalities","freq"
"Somalia","2018-03-21",2018,"Violence against civilians","Unidentified Clan Militia (Somalia)","Civilians (Somalia)","Eastern Africa","Laantabuur",2.0537,45.0548,"Local Source Project","Other","21 March. Unidentified armed men ambushed a minibus carrying passenger travelling near Laanta-Buuro settlement in Afgoye district. Four passengers were killed and the driver of the vehicle abducted. Motive of the incident is likely to be a clan retaliation.",4,5588,3054
"Somalia","2018-05-17",2018,"Remote violence","Military Forces of Somalia (2017-)","Al Shabaab","Eastern Africa","Hawl Wadaag",2.048,45.32,"Calamada","Subnational","17 May. Al Shabaab explosions took place in Heliwa and Hawl Wadaag Districts killing 10 soldiers total.",5,5588,3054
"Somalia","2018-07-25",2018,"Remote violence","Military Forces of Somalia (2017-)","Al Shabaab","Eastern Africa","Waraabale",2.7533,44.9614,"Local Source Project","Other","25 July. An RCIED, targeting an SNA technical vehicle travelling in the Warabale area, exploded outside of Wanleweyn district. At least five soldiers were killed and five others were injured. Al Shabaab militants claimed responsibility of this attack.",5,5588,3054
"Somalia","2018-05-27",2018,"Violence against civilians","Police Forces of Somalia (2017-)","Civilians (Somalia)","Eastern Africa","Miisra",2.5972,43.0838,"Local Source Project","Other","27 May. Police forces raided the residence of the al Shabaab deputy commissioner for Miisra village (c. 30 km north east of Diinsoor district). The targeted al Shabaab member was not at the house during the attack. His son was killed and the daughter was injured in the raid. The security forces reportedly returned to their base in Dinsoor.",1,5588,3054
"Somalia","2018-05-20",2018,"Violence against civilians","Al Shabaab","Civilians (Somalia)","Eastern Africa","Daynile",2.0581,45.3003,"Local Source Project","Other","20 May. Beheaded body of Somali/Kenyan allegedly working for AMISOM discovered in Daynile. Victim identified as ""Hassan"". Al Shabaab believed responsible.",1,5588,3054
"Somalia","2018-01-03",2018,"Remote violence","Military Forces of Puntland (1998-)","Unidentified Armed Group (Somalia)","Eastern Africa","Galgala Mountains",10.9901,49.0568,"Local Source Project","Other-local","3rd January, AM, Galgala, Bari: Unconfirmed reports have stated that a road side Improvised Explosive Device (IED) killed two Puntland Security Forces (PSF) soldiers. Perpetrators are likely either al Shabaab or Islamic State elements.",2,5588,3054
"Somalia","2018-05-09",2018,"Battle-No change of territory","Unidentified Clan Militia (Somalia)","Unidentified Clan Militia (Somalia)","Eastern Africa","Dararweyne",9.7567,47.5277,"Hiiraan","Subnational","09 May. Unidentified clan militias clash in several areas in Sool and Sanaag regions. The fighting began in Dhidinka, near the town of Eel Afweyn, spread to many areas, among them Sigadher, Dararweyne and Fadhigab. Seven were killed in Eel Afweyn, nine killed in Fadhigab and five killed Dhidinka.",5,5588,3054
"Somalia","2018-03-21",2018,"Battle-No change of territory","Military Forces of Somalia (2017-)","Al Shabaab","Eastern Africa","Hawal Been",2.2568,42.4419,"Local Source Project","Other","21 March. SNAF forces launch operation against al Shabaab camp in Habal Been. Four al Shabaab killed.",4,5588,3054
"Somalia","2018-07-05",2018,"Battle-No change of territory","Military Forces of Somalia (2017-)","Al Shabaab","Eastern Africa","Halane",1.7869,44.5331,"Local Source Project","Other","05 July. Reports indicated that the al Shabaab combatants attacked AMISOM and Government forces positions in Halane neighbourhoods, in Qoryoley District. The two sides reportedly exchanged gunfire for a couple of hours. Al Shabaab fighters were forced to withdraw from the area. At least three people including one soldier and two al Shabaab militants were reportedly killed in the clash.",3,5588,3054
"Somalia","2018-02-10",2018,"Battle-No change of territory","Military Forces of Somalia (2017-) National Intelligence and Security Agency","Unidentified Armed Group (Somalia)","Eastern Africa","Hawl Wadaag",2.048,45.32,"Somali Dhacdo","Subnational","Two civilian bystanders are killed after unidentified perpetrators threw grenades at the home of a NISA commander. Security forces responded to the attack, however, they did not succeed in capturing the assailants.",2,5588,3054
"Somalia","2018-05-02",2018,"Battle-No change of territory","Hawadle Clan Militia (Somalia)","Habar Gedir Clan Militia (Somalia)","Eastern Africa","Wadajir",2.0462,45.3341,"Local Source Project","Other","02 May. Two groups of government soldiers, divided along clan lines namely Hawaadle and Habargidir sub clans, clashed over extortion of money from a new building at the Siliga (Ex. US Embassy) village in Wadajir district. At least four government soldiers were killed and four others were injured",4,5588,3054
"Somalia","2018-05-10",2018,"Battle-No change of territory","Military Forces of Somalia (2017-) National Intelligence and Security Agency","Al Shabaab","Eastern Africa","Hodan",2.0333,45.35,"Local Source Project","Other","10 May. Al Shabaab hurled a hand grenade at NISA soldiers (Alpha Group unit) who were chewing khat in a house near Saybiano neighbourhood in Hodan district. There was an exchange of gunfire thereafter. At least four NISA soldiers, including a senior officer, were killed and two others were injured. The assailants managed to escape after the incident. NISA soldiers arrived at the scene and conducted a search operation but there were no reports of arrests. Al Shabaab claimed responsibility of the attack.",4,5588,3054
"Somalia","2018-04-01",2018,"Battle-No change of territory","Military Forces of Puntland (1998-)","Al Shabaab","Eastern Africa","Galgala Mountains",10.9901,49.0568,"Local Source Project","Other","01 April. Puntland forces conducted security operations against al Shabaab in Booj and Dhagax Dhaabuur areas of Galgala Mountains. Four al Shabaab fighters were killed.",4,5588,3054
"Somalia","2018-07-05",2018,"Battle-No change of territory","Habar Jeclo Clan Militia (Somalia)","Habar Yoonis Clan Militia (Somalia)","Eastern Africa","Dararweyne",9.7567,47.5277,"Local Source Project","Other","05 July. Habarjeco and Habaryonis sub clans of Sacad Yogis' and Bicido clashed at Dararwayne Village (c. 49 south west of Elafwayn) at the outskirts of the Elafweyn district in Sanaag region. At least one person was killed and two others were injured.",1,5588,3054
"Somalia","2018-03-13",2018,"Battle-No change of territory","Police Forces of Puntland (1998-)","Al Shabaab","Eastern Africa","Bossaso",11.2837,49.1806,"Local Source Project","Other","13 March. A police officer and civilian are dead following an al Shabaab attack in Bosasso.",2,5588,3054
"Somalia","2018-03-30",2018,"Violence against civilians","Military Forces of Somalia (2017-)","Civilians (Somalia)","Eastern Africa","Abdul-Aziz",2.0405,45.36,"Local Source Project","Other","30 March. A government soldier shot at a group of youth at Liido seashore in Abdulcaziz district. The soldier attempted to disperse several young people near a boat. One civilian male bystander was killed. The soldier was apprehended by the security forces.",1,5588,3054
"Somalia","2018-02-12",2018,"Battle-Government regains territory","Military Forces of Somalia (2017-)","Al Shabaab","Eastern Africa","Mubaarak",1.9167,44.7733,"Local Source Project","Local","SNA forces, supported by AMISOM and anti-al Shabaab forces (not identified), recaptured key villages in Lower Shabelle region after an offensive against al Shabaab. The allied troops took control of Mubarak, Darussalam, and Awdhiigle towns in the region during the joint operation. Reports indicated that there was heavy exchange of gunfire. At least four al Shabaab militants, including a senior officer who was head of Sakawat in Lower Shabelle region, was killed during the operation. It was reported that the joint forces destroyed two VBIED trucks in their operation. The joint forces later vacated the villages and al Shabaab returned and took control of the villages without resistance.",1,5588,3054
"Somalia","2018-07-04",2018,"Battle-No change of territory","Unidentified Clan Militia (Somalia)","Unidentified Clan Militia (Somalia)","Eastern Africa","Xudeyle",5.1009,45.6276,"Local Source Project","Other","04 July. Two clan militias (not identified) reportedly clashed at Xudeyle village (approx. 10kms SE of Matabaan). Both sides briefly exchange small arms gunfire. Three (03) clan militias were killed and two (02) others were injured in the incident. The armed confrontation is reportedly related to clan revenge and an ongoing hostility between two clans over grazing land dispute.",3,5588,3054
"Somalia","2018-06-02",2018,"Violence against civilians","Ali Saleban Clan Militia (Somalia)","Civilians (Somalia)","Eastern Africa","Xammure",11.0195,49.1548,"Local Source Project","Other","02 June. Ali Saleban gunmen assassinate a Warsangeli clansman in Xammure. Motives unknown. Assailants escaped.",1,5588,3054
"Somalia","2018-02-26",2018,"Violence against civilians","Military Forces of Somalia (2017-)","Civilians (Somalia)","Eastern Africa","Daynile",2.0581,45.3003,"Local Source Project","Other","Hodan, Mogadishu: A SNA soldier shoots and kills the driver for the district commissioner of Dayniile. The reasons for the attack are not known.",1,5588,3054
"Somalia","2018-02-05",2018,"Battle-No change of territory","Military Forces of Somalia (2017-)","Al Shabaab","Eastern Africa","Jalalaqsi",3.3834,45.5969,"Local Source Project","Other-local","05th February, PM, Jalalaqsi, Hiiraan: Unconfirmed media reporting has stated that two people have been killed after a confrontation between al Shabaab and SNA.",2,5588,3054
"Somalia","2018-04-27",2018,"Battle-No change of territory","Military Forces of Somalia (2017-) National Intelligence and Security Agency","Al Shabaab","Eastern Africa","Hodan",2.0333,45.35,"Local Source Project","Other","27 April. Al Shabaab gunmen assassinate NISA officer near Gaheyr University. Assailants escaped.",1,5588,3054
"Somalia","2018-01-22",2018,"Battle-No change of territory","Military Forces of Somalia (2017-)","Military Forces of Somalia (2017-)","Eastern Africa","Karaan",2.0652,45.39,"Local Source Project","Local","22nd January, 1300L, Karaan, Mogadishu: Infighting reported between SNA in the village of Halima Hiti on the outskirt of the Karran district. Two civilians have been reported KIA in crossfire.",2,5588,3054
"Somalia","2018-05-21",2018,"Battle-No change of territory","Unidentified Clan Militia (Somalia)","Unidentified Clan Militia (Somalia)","Eastern Africa","Wara Dheer",4.9286,45.6178,"Local Source Project","Other","21 May. Clan militias of unknown origin clashed at Waradheere rural grazing area (c. 25 km south of Matabaan district). There was a brief exchange of small arms fire which lasted for about half an hour. Three armed militias were killed and two others were seriously injured. The motive of the incident was related to disputes over gazing land. The security situation was reported to be tense. Both clans were reported to be mobilizing for a possible armed confrontation. Traditional leaders and politicians from both clans attempted to deescalate hostilities between the two clans.",3,5588,3054
"Somalia","2018-07-24",2018,"Battle-No change of territory","Military Forces of Kenya (2013-)","Private Security Forces (Somalia)","Eastern Africa","Samaroole",2.7924,41.2275,"Shabelle Media Network (Mogadishu)","Subnational","24 July. Kenyan defence forces were reported to have destroyed a communication mast in Samaroole, about 18 kilometres away from the border town of El-Wak, reason unknown. Two of the mast's security guards were killed in the attack.",2,5588,3054
"Somalia","2018-06-07",2018,"Remote violence","Military Forces of Somalia (2017-)","Al Shabaab","Eastern Africa","Heliwa",2.0844,45.39,"Local Source Project","Other","07 June. An al Shabaab RCIED targets a SNAF vehicle escorting the Chairman of Heliwa District, Ali Abdi Geedi Farayare. Chairman and three SNAF bodyguards killed.",4,5588,3054
"Somalia","2018-02-25",2018,"Battle-No change of territory","Military Forces of Somalia (2017-)","Al Shabaab","Eastern Africa","Hodan",2.0333,45.35,"Local Source Project","Other","Three suspected armed men shot and killed an SNA soldier at the Gaheyr vicinity in Hodan district. The perpetrators managed to escape. The district police attended to the scene but there were no reports of arrests made. Al Shabaab claimed responsibility for the attack.",1,5588,3054
